PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;KODHN;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
4425;3782419;Andrena distinguenda;pískorypka kokošková;Blanokøídlí;Straka Jakub;20080330;20080413;;1001587;NPR Dìvín-Kotel-Soutìska;7165;Klentnice;-599822;-1197757;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;EN;;;512;1771;20081125
4426;3782418;Andrena bimaculata;pískorypka dvouskvrnná;Blanokøídlí;Straka Jakub;20080330;20080413;;1001587;NPR Dìvín-Kotel-Soutìska;7165;Klentnice;-599822;-1197757;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;3;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;NT;;;512;1771;20081125
4427;3782417;Andrena bicolor;;Blanokøídlí;Straka Jakub;20080330;20080413;;1001587;NPR Dìvín-Kotel-Soutìska;7165;Klentnice;-599822;-1197757;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;512;1771;20081125
4428;3782380;Andrena ventralis;pískorypka svìtloústá;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;12;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;NT;;;169;0;20081125
4429;3782379;Andrena vaga;pískorypka potulná;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;2;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;VU;;;169;0;20081125
4430;3782378;Andrena tscheki;pískorypka jarní;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;13;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;VU;;;169;0;20081125
4431;3782377;Andrena tibialis;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4432;3782376;Andrena taraxaci;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4433;3782375;Andrena susterai;pískorypka Šusterova;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;8;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;EN;;;169;0;20081125
4434;3782374;Andrena subopaca;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;3;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4435;3782373;Andrena sericata;pískorypka sametová;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;EN;;;169;0;20081125
4436;3782372;Andrena praecox;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;3;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4437;3782371;Andrena nitida;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;2;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4438;3782370;Andrena nigroaenea;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;6;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4439;3782369;Andrena mitis;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;NT;;;169;0;20081125
4440;3782368;Andrena minutuloides;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4441;3782367;Andrena minutula;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;91;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4442;3782366;Andrena haemorrhoa;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;12;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4443;3782365;Andrena gravida;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;10;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4444;3782364;Andrena fulva;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4445;3782363;Andrena flavipes;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;17;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4446;3782362;Andrena dorsata;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;10;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4447;3782361;Andrena danuvia;pískorypka dunajská;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;2;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;EN;;;169;0;20081125
4448;3782360;Andrena cineraria;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;7;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4449;3782359;Andrena carantonica;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;2;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4450;3782358;Andrena bimaculata;pískorypka dvouskvrnná;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;5;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;NT;;;169;0;20081125
4451;3782357;Andrena bicolor;;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;13;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;169;0;20081125
4452;3782356;Andrena batava;pískorypka vrbová;Blanokøídlí;Straka Jakub;20080330;20080413;;1009928;Dolní Vìstonice;7165;Dolní Vìstonice;-599213;-1195015;STRAKA J., BATELKA J. (2008) Blanokøídlí (Hymenoptera: Andrenidae, Halictidae) CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;NT;;;169;0;20081125
4453;3782302;Andrena marginata;pískorypka letní;Blanokøídlí;Bogusch Petr;20010820;20010820;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;2;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;EN;;;162;0;20081125
4454;3782299;Andrena paucisquama;pískorypka menší;Blanokøídlí;Bogusch Petr;20060510;20060510;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;VU;;;162;0;20081125
4455;3782298;Andrena curvungula;pískorypka køivonohá;Blanokøídlí;Bogusch Petr;20060510;20060510;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;VU;;;162;0;20081125
4456;3782289;Andrena subopaca;;Blanokøídlí;Bogusch Petr;20020527;20020529;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;2;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;162;0;20081125
4457;3782288;Andrena minutula;;Blanokøídlí;Bogusch Petr;20020527;20020529;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;162;0;20081125
4458;3782287;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Bogusch Petr;20020527;20020529;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;2;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;EN;;;162;0;20081125
4459;3782260;Andrena subopaca;;Blanokøídlí;Bogusch Petr;20000528;20000601;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;6;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;162;0;20081125
4460;3782258;Andrena nitidiuscula;;Blanokøídlí;Bogusch Petr;20000528;20000601;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;162;0;20081125
4461;3782257;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Bogusch Petr;20000528;20000601;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;2;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;EN;;;162;0;20081125
4462;3782256;Andrena barbilabris;;Blanokøídlí;Bogusch Petr;20000528;20000601;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;162;0;20081125
4463;3782244;Andrena carantonica;;Blanokøídlí;Bogusch Petr;20060613;20060613;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;162;0;20081125
4464;3782241;Andrena fulvicornis;;Blanokøídlí;Bogusch Petr;20060613;20060613;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;162;0;20081125
4465;3782207;Andrena subopaca;;Blanokøídlí;Bogusch Petr;20050623;20050623;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;162;0;20081125
4466;3782206;Andrena minutuloides;;Blanokøídlí;Bogusch Petr;20050623;20050623;;1009907;Lednice - zámeckı park;7166;Lednice na Moravì;-588167;-1205514;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;2;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;162;0;20081125
4467;3782151;Andrena tscheki;pískorypka jarní;Blanokøídlí;Bogusch Petr;20010407;20010407;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;VU;;;402;0;20081125
4468;3782148;Andrena pandellei;pískorypka zvonková;Blanokøídlí;Bogusch Petr;19990515;19990516;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;NT;;;402;0;20081125
4469;3782147;Andrena labiata;;Blanokøídlí;Bogusch Petr;19990515;19990516;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;402;0;20081125
4470;3782142;Andrena chrysopyga;pískorypka zlatoøitná;Blanokøídlí;Bogusch Petr;20020528;20020528;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;VU;;;402;0;20081125
4471;3782141;Andrena curvungula;pískorypka køivonohá;Blanokøídlí;Bogusch Petr;20020528;20020528;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;4;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;VU;;;402;0;20081125
4472;3782136;Andrena nitida;;Blanokøídlí;Bogusch Petr;20000530;20000530;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;402;0;20081125
4473;3782135;Andrena labiata;;Blanokøídlí;Bogusch Petr;20000530;20000530;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;402;0;20081125
4474;3782134;Andrena flavipes;;Blanokøídlí;Bogusch Petr;20000530;20000530;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;402;0;20081125
4475;3782121;Andrena chrysopyga;pískorypka zlatoøitná;Blanokøídlí;Bogusch Petr;20060612;20060612;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;VU;;;402;0;20081125
4476;3782120;Andrena florea;pískorypka posedová;Blanokøídlí;Bogusch Petr;20060612;20060612;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;3;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;VU;;;402;0;20081125
4477;3782068;Andrena combunata;;Blanokøídlí;Bogusch Petr;20050622;20050622;;1003546;NPR Dìvín - Dìvièky;7165;Pavlov u Dolních Vìstonic;-598036;-1196465;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;;;;402;0;20081125
4478;3778550;Andrena sericata;pískorypka sametová;Blanokøídlí;Bogusch Petr;20060416;20060416;;1004129;NPR Pouzdøanská step-Kolby;7065;Pouzdøany;-598781;-1188970;BOGUSH P., STRAKA J. (2007) Seznam zjištìnıch druhù ahadlovıch blanokøídlıch v CHKO Pálava.;0;3;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;EN;;;300;1204;20081119
